split_id,predictive_model_id,job_id,encoding_value_encoding,encoding_prefix_length,encoding_task_generation_type,labelling_type,labelling_attribute_name,clustering_method,predictive_model,evaluation_elapsed_time,evaluation_f1_score,evaluation_accuracy,evaluation_precision,evaluation_recall,evaluation_auc,evaluation_true_positive,evaluation_false_positive,evaluation_true_negative,evaluation_false_negative,hyperparameter_optimizer_performance_metric,hyperparameter_optimizer_max_evaluations
39,3,954,complex,70,all_in_one,attribute_string,label,noCluster,perceptron,0:00:01.534104,0.796413416800599,0.801312514143471,0.832683401140206,0.801034305625549,0.922473211748541,8453.0,3111.0,5711.0,401.0,,
40,3,870,simpleIndex,10,all_in_one,attribute_string,label,noCluster,perceptron,0:00:00.134648,0.349324976104146,0.352576667720518,0.351351236683047,0.356039398131466,0.295663670664764,3347.0,6000.0,2229.0,4239.0,,
45,1,1000,simpleIndex,30,all_in_one,attribute_string,label,noCluster,multinomialNB,0:00:00.264563,0.485032037994333,0.52657362574765,0.624666800688244,0.567214617866695,0.668299707838127,7115.0,7668.0,2129.0,643.0,,
9,1,159,simpleIndex,30,all_in_one,attribute_string,label,noCluster,multinomialNB,0:00:00.113991,0.219357583492874,0.438137321549966,0.203392504930966,0.238042474607572,0.483337779596888,0.0,0.0,3610.0,2274.0,,
14,3,269,simpleIndex,10,all_in_one,attribute_string,label,noCluster,perceptron,0:00:00.095552,0.282344548601989,0.38284619070436,0.690086621751684,0.503469545104086,0.397416628441486,9.0,0.0,790.0,1288.0,,
14,2,314,complex,50,all_in_one,attribute_string,label,noCluster,SGDClassifier,0:00:00.584000,0.368428372739917,0.583351684650958,0.291675842325479,0.5,0.5,5298.0,3784.0,0.0,0.0,,
21,348508,566,simpleIndex,50,all_in_one,attribute_string,label,noCluster,perceptron,0:00:00.283663,0.41515069237035,0.709842154131848,0.354921077065924,0.5,0.440804583387835,7645.0,3125.0,0.0,0.0,auc,1000
44,3,1044,complex,50,all_in_one,attribute_string,label,noCluster,perceptron,0:00:00.866203,0.358182217022521,0.55807462261464,0.27903731130732,0.5,0.5,0.0,0.0,9797.0,7758.0,,
3,52340,43,complex,30,all_in_one,attribute_string,label,noCluster,SGDClassifier,0:00:02.153098,0.573318892839852,0.622025832766825,0.650011259827872,0.598036912796575,0.72387348538551,836.0,363.0,2824.0,1861.0,auc,1000
23,316503,508,simpleIndex,10,all_in_one,attribute_string,label,noCluster,perceptron,0:00:00.069928,0.481731875719217,0.655287260616153,0.487250531335856,0.49118743057795,0.49717429861335,1482.0,538.0,92.0,290.0,auc,1000
1,10641,1,complex,10,all_in_one,attribute_string,label,noCluster,multinomialNB,0:00:00.046912,0.535012205675316,0.53713464302827,0.535561894805522,0.535294388182161,0.555076023069069,490.0,454.0,631.0,512.0,auc,1000
31,455948,771,complex,30,all_in_one,attribute_string,label,noCluster,perceptron,0:00:04.292931,0.724711588617064,0.729107040641099,0.737807474507523,0.761538344794055,0.86816131680908,2989.0,321.0,2106.0,1572.0,auc,1000
26,416856,696,simpleIndex,70,all_in_one,attribute_string,label,noCluster,multinomialNB,0:00:00.293403,0.54044580723351,0.565468337730871,0.579321948713462,0.562886078090784,0.55921783561414,4844.0,3981.0,2014.0,1289.0,auc,1000
27,375657,622,complex,10,all_in_one,attribute_string,label,noCluster,perceptron,0:00:00.288404,0.351511879049676,0.542048293089092,0.271024146544546,0.5,0.484255690546013,1302.0,1100.0,0.0,0.0,auc,1000
43,644694,1063,complex,70,all_in_one,attribute_string,label,noCluster,SGDClassifier,0:00:02.510202,0.526427547694327,0.556707490743378,0.651356177164505,0.594091956376732,0.737822387137415,7106.0,7130.0,2667.0,652.0,auc,1000
43,607729,1028,simpleIndex,50,all_in_one,attribute_string,label,noCluster,multinomialNB,0:00:00.314401,0.490083368174103,0.527086300199373,0.614028035566239,0.566010659596828,0.666195948415374,6991.0,7535.0,2262.0,767.0,auc,1000
12,188276,292,complex,30,all_in_one,attribute_string,label,noCluster,perceptron,0:00:00.808313,0.374042553191489,0.597552685248131,0.298776342624065,0.5,0.5,3516.0,2368.0,0.0,0.0,auc,1000
43,586060,988,simpleIndex,10,all_in_one,attribute_string,label,noCluster,perceptron,0:00:00.877002,0.499335035034228,0.508183357371292,0.501478082120038,0.501427224989902,0.557645780431884,2992.0,3408.0,5112.0,4435.0,auc,1000
33,484669,813,complex,70,all_in_one,attribute_string,label,noCluster,multinomialNB,0:00:01.581738,0.541201707824363,0.545844327176781,0.551293147970576,0.554461235441299,0.558664002304403,3920.0,1879.0,2700.0,3629.0,auc,1000
43,569856,963,complex,10,all_in_one,attribute_string,label,noCluster,multinomialNB,0:00:00.378664,0.530602075766523,0.547626512823729,0.578981173437077,0.563325728799438,0.634098899080945,5885.0,5672.0,2848.0,1542.0,auc,1000
37,513039,867,simpleIndex,10,all_in_one,attribute_string,label,noCluster,perceptron,0:00:00.299065,0.683767096372596,0.685867846980714,0.686167512278281,0.683684210897286,0.785319009180813,4779.0,2161.0,6068.0,2807.0,auc,1000
2,58194,62,complex,50,all_in_one,attribute_string,label,noCluster,multinomialNB,0:00:00.390074,0.501704549695205,0.502202158114953,0.503867860879941,0.503900306663539,0.503157845726458,2137.0,2559.0,2424.0,1962.0,auc,1000
35,1,730,simpleIndex,10,all_in_one,attribute_string,label,noCluster,multinomialNB,0:00:00.024923,0.424329388672433,0.658201498751041,0.590917941093175,0.507905244794797,0.496503316232108,1556.0,798.0,25.0,23.0,,
19,2,439,simpleIndex,50,all_in_one,attribute_string,label,noCluster,SGDClassifier,,,,,,,,,,,,
40,1,850,simpleIndex,10,all_in_one,attribute_string,label,noCluster,multinomialNB,0:00:00.137530,0.685585315270916,0.696237748972494,0.712353173991975,0.689894499967433,0.781685452190986,4050.0,1268.0,6961.0,3536.0,,
24,1,489,simpleIndex,10,all_in_one,attribute_string,label,noCluster,multinomialNB,0:00:00.031315,0.42453282223287,0.737718567860117,0.368859283930058,0.5,0.476284979755634,1772.0,630.0,0.0,0.0,,
24,2,529,simpleIndex,30,all_in_one,attribute_string,label,noCluster,SGDClassifier,0:00:00.070157,0.591995647053072,0.674585002862049,0.591116335225482,0.593019152650381,0.609988510900633,3929.0,1105.0,785.0,1169.0,,
14,3,359,simpleIndex,70,all_in_one,attribute_string,label,noCluster,perceptron,0:00:00.197078,0.30009457275173,0.426519986563655,0.713043112866627,0.500658087159988,0.358108461648071,9.0,0.0,5070.0,6829.0,,
28,426467,713,complex,70,all_in_one,attribute_string,label,noCluster,perceptron,0:00:02.663666,0.557187286887275,0.562747361477573,0.56445389249788,0.5615450371913,0.546416336674932,4092.0,3262.0,2733.0,2041.0,auc,1000
24,3,509,simpleIndex,10,all_in_one,attribute_string,label,noCluster,perceptron,0:00:00.067444,0.433202301537154,0.73646960865945,0.569291998324256,0.5022224013759,0.527329893582715,1763.0,624.0,6.0,9.0,,
15,2,315,complex,50,all_in_one,attribute_string,label,noCluster,SGDClassifier,0:00:00.470392,0.368428372739917,0.583351684650958,0.291675842325479,0.5,0.5,5298.0,3784.0,0.0,0.0,,
34,1,814,complex,70,all_in_one,attribute_string,label,noCluster,multinomialNB,0:00:01.279961,0.595000602741557,0.638769788918206,0.606355244340506,0.593879512554087,0.619833004265848,5867.0,2699.0,1880.0,1682.0,,
10,1,160,simpleIndex,30,all_in_one,attribute_string,label,noCluster,multinomialNB,0:00:00.148607,0.198341625207297,0.355710401087695,0.203698296836983,0.1932594644506,0.48564539038194,0.0,0.0,3610.0,2274.0,,
33,611562,793,complex,50,all_in_one,attribute_string,label,noCluster,SGDClassifier,0:00:56.228585,0.822584630590561,0.837047353760446,0.819252501085879,0.826599859758453,0.887542360914057,6045.0,779.0,2970.0,976.0,auc,1000
13,284326,343,complex,70,all_in_one,attribute_string,label,noCluster,SGDClassifier,0:00:23.209770,0.475322467519431,0.544088008061807,0.502032879144658,0.501390045072408,0.513865231595337,5395.0,3986.0,1084.0,1443.0,auc,1000
40,3,955,complex,70,all_in_one,attribute_string,label,noCluster,perceptron,0:00:01.393054,0.826953851259935,0.828185109753338,0.837432640572016,0.828035116328529,0.930398382598651,8065.0,2248.0,6574.0,789.0,,
9,3,204,complex,50,all_in_one,attribute_string,label,noCluster,perceptron,0:00:00.382812,0.249642232469391,0.51860823607135,0.224349814232638,0.281362007168459,0.687655978457778,0.0,0.0,5580.0,3502.0,,
48,2,1139,complex,30,all_in_one,attribute_string,label,noCluster,SGDClassifier,0:00:00.407100,0.837928184186136,0.838311835256845,0.841338269763054,0.838226501839944,0.935523181747256,7839.0,1843.0,6979.0,1015.0,,
24,3,569,simpleIndex,50,all_in_one,attribute_string,label,noCluster,perceptron,0:00:00.249183,0.509883003559139,0.725533890436397,0.698485587982667,0.54274323086985,0.447678074558535,7479.0,2790.0,335.0,166.0,,
48,1,1167,complex,50,all_in_one,attribute_string,label,noCluster,multinomialNB,0:00:00.745051,0.651458311139681,0.663555102964472,0.690614287690567,0.663894545726982,0.753171009320857,4218.0,1311.0,7511.0,4636.0,,
30,2,675,complex,50,all_in_one,attribute_string,label,noCluster,SGDClassifier,0:00:00.978215,0.585195072679267,0.651810584958217,0.793938125175311,0.631199009168019,0.835666941547977,5668.0,3729.0,1352.0,21.0,,
31,23313,781,complex,50,all_in_one,attribute_string,label,noCluster,multinomialNB,0:00:01.002170,0.489119510299836,0.491643454038997,0.516888826817543,0.51811039844685,0.527194984037713,3026.0,1480.0,2269.0,3995.0,auc,1000
29,3,654,complex,30,all_in_one,attribute_string,label,noCluster,perceptron,0:00:00.365895,0.413695316447456,0.542787635947338,0.56081258562792,0.514473812255445,0.673815965392032,3536.0,3010.0,257.0,185.0,,
45,3,1045,complex,50,all_in_one,attribute_string,label,noCluster,perceptron,0:00:01.126320,0.358182217022521,0.55807462261464,0.27903731130732,0.5,0.490901830752836,0.0,0.0,9797.0,7758.0,,
44,2,1064,complex,70,all_in_one,attribute_string,label,noCluster,SGDClassifier,0:00:00.974842,0.190198317053575,0.384334947308459,0.162359226104534,0.229560069409003,0.780174135886572,0.0,0.0,9797.0,7758.0,,
3,64076,53,complex,30,all_in_one,attribute_string,label,noCluster,perceptron,0:00:01.566487,0.317283337091517,0.459551325628824,0.638530718387691,0.501041203843153,0.575991418139529,2695.0,3178.0,9.0,2.0,auc,1000
14,1,249,simpleIndex,10,all_in_one,attribute_string,label,noCluster,multinomialNB,0:00:00.026341,0.521237805467014,0.544801149976042,0.521272208091468,0.521695148492627,0.515895981964221,800.0,453.0,337.0,497.0,,
15,3,270,simpleIndex,10,all_in_one,attribute_string,label,noCluster,perceptron,0:00:00.094474,0.383274231678487,0.621466219453761,0.310733109726881,0.5,0.598128104779286,1297.0,790.0,0.0,0.0,,
33,445411,743,complex,10,all_in_one,attribute_string,label,noCluster,perceptron,0:00:00.236481,0.396634011554886,0.65736885928393,0.328684429641965,0.5,0.972886464740361,1579.0,823.0,0.0,0.0,auc,1000
32,458686,772,complex,30,all_in_one,attribute_string,label,noCluster,perceptron,0:00:00.540757,0.394925967616244,0.652690326273612,0.326345163136806,0.5,0.614171429056672,4561.0,2427.0,0.0,0.0,auc,1000
39,1,934,complex,70,all_in_one,attribute_string,label,noCluster,multinomialNB,0:00:01.436832,0.654543456837231,0.666157501697217,0.69265534994825,0.66649162716553,0.754771188801104,4267.0,1314.0,7508.0,4587.0,,
3,666057,1197,complex,70,all_in_one,attribute_string,label,noCluster,multinomialNB,0:00:00.970773,0.503582027508526,0.503611017803158,0.508187134369931,0.508211243391074,0.504830938121243,2953.0,3523.0,3044.0,2388.0,,
36,504302,851,complex,10,all_in_one,attribute_string,label,noCluster,SGDClassifier,0:00:01.022478,0.836254779752814,0.838191590262409,0.845399897122062,0.83515030806312,0.916214733749966,5768.0,741.0,7488.0,1818.0,auc,1000
3,666058,1198,complex,70,all_in_one,attribute_string,label,noCluster,SGDClassifier,0:00:05.716887,0.539063058450672,0.596321800470272,0.602460378340071,0.566034672006866,0.634034540970927,1452.0,918.0,5649.0,3889.0,,
3,666059,1199,complex,70,all_in_one,attribute_string,label,noCluster,perceptron,0:00:07.769816,0.543257636158229,0.599428955324152,0.606908054691978,0.569358625550463,0.687590121064834,1481.0,910.0,5657.0,3860.0,,
7,8387,137,simpleIndex,10,all_in_one,attribute_string,label,noCluster,SGDClassifier,0:00:00.532930,0.259149940968123,0.631049353138476,0.211974891356832,0.333333333333333,0.579742429172953,0.0,0.0,1317.0,770.0,auc,1000
21,300323,481,complex,10,all_in_one,attribute_string,label,noCluster,multinomialNB,0:00:00.069744,0.422457321471508,0.731473771856786,0.368035190615836,0.495767494356659,0.531882188541331,1757.0,630.0,0.0,15.0,auc,1000
6,152285,226,simpleIndex,70,all_in_one,attribute_string,label,noCluster,SGDClassifier,0:00:06.687581,0.237947740449527,0.503191132012093,0.211469913534498,0.272005084207181,0.559256619659528,0.0,0.0,7343.0,4565.0,auc,1000
42,599761,1007,simpleIndex,30,all_in_one,attribute_string,label,noCluster,SGDClassifier,0:00:00.819381,0.568030046243205,0.585645115351752,0.575157575692738,0.569878339521469,0.621250591703512,3368.0,2884.0,6913.0,4390.0,auc,1000
26,387762,646,simpleIndex,30,all_in_one,attribute_string,label,noCluster,SGDClassifier,0:00:02.316206,0.369204573180569,0.521179164281626,0.446129389627709,0.491363925509194,0.477772973766231,3536.0,3161.0,106.0,185.0,auc,1000
28,376805,623,complex,10,all_in_one,attribute_string,label,noCluster,perceptron,0:00:00.731383,0.351511879049676,0.542048293089092,0.271024146544546,0.5,0.546348275380534,1302.0,1100.0,0.0,0.0,auc,1000
36,515994,871,complex,30,all_in_one,attribute_string,label,noCluster,multinomialNB,0:00:00.802273,0.65397693536535,0.667288979407106,0.698470057611552,0.667646255431508,0.763498369760344,4164.0,1191.0,7631.0,4690.0,auc,1000
31,444501,746,simpleIndex,10,all_in_one,attribute_string,label,noCluster,perceptron,0:00:00.079811,0.485547295792986,0.494171523730225,0.50295984733419,0.503275062965702,0.503069986772008,749.0,385.0,438.0,830.0,auc,1000
17,245557,387,simpleIndex,10,all_in_one,attribute_string,label,noCluster,perceptron,0:00:00.114124,0.501927737590883,0.505510301868711,0.532017165103883,0.529442520158073,0.544937249490768,439.0,274.0,616.0,758.0,auc,1000
25,3,510,simpleIndex,10,all_in_one,attribute_string,label,noCluster,perceptron,0:00:00.102791,0.42453282223287,0.737718567860117,0.368859283930058,0.5,0.521369450714823,1772.0,630.0,0.0,0.0,,
20,2,440,simpleIndex,50,all_in_one,attribute_string,label,noCluster,SGDClassifier,,,,,,,,,,,,
25,2,530,simpleIndex,30,all_in_one,attribute_string,label,noCluster,SGDClassifier,0:00:00.070305,0.555595111663386,0.606325128792215,0.559381845463171,0.571706406288595,0.629823916838432,3299.0,952.0,938.0,1799.0,,
40,1,935,complex,70,all_in_one,attribute_string,label,noCluster,multinomialNB,0:00:01.537299,0.631648836248898,0.646978954514596,0.677093355178288,0.647350400309881,0.74929377149565,3915.0,1301.0,7521.0,4939.0,,
39,2,914,complex,50,all_in_one,attribute_string,label,noCluster,SGDClassifier,0:00:01.055817,0.844527556296418,0.844534962661236,0.844633121273588,0.844550225766262,0.934997320701163,7403.0,1297.0,7525.0,1451.0,,
15,1,250,simpleIndex,10,all_in_one,attribute_string,label,noCluster,multinomialNB,0:00:00.021596,0.528811736320384,0.553425970292286,0.528727837988719,0.529129051462479,0.540543415671999,816.0,451.0,339.0,481.0,,
2,12967,17,simpleIndex,10,all_in_one,attribute_string,label,noCluster,SGDClassifier,0:00:00.120682,0.324376820977663,0.480114997604217,0.240057498802108,0.5,0.5,1002.0,1085.0,0.0,0.0,auc,1000
25,1,550,simpleIndex,50,all_in_one,attribute_string,label,noCluster,multinomialNB,0:00:00.149433,0.665879038222928,0.709377901578459,0.660664469458153,0.677233015042511,0.736395071288424,5763.0,1248.0,1877.0,1882.0,,
29,1,634,complex,30,all_in_one,attribute_string,label,noCluster,multinomialNB,0:00:00.430523,0.512809614919566,0.589582140812822,0.64063307630173,0.566181634247403,0.610198595698583,3447.0,2594.0,673.0,274.0,,
38,528504,893,complex,30,all_in_one,attribute_string,label,noCluster,perceptron,0:00:01.834015,0.333735393893705,0.500905182167911,0.250452591083956,0.5,0.533396401238725,8854.0,8822.0,0.0,0.0,auc,1000
35,1,815,complex,70,all_in_one,attribute_string,label,noCluster,multinomialNB,0:00:01.696436,0.619539784212255,0.631843667546174,0.619362494378257,0.62530460162275,0.65103591528432,4922.0,1838.0,2741.0,2627.0,,
34,2,794,complex,50,all_in_one,attribute_string,label,noCluster,SGDClassifier,0:00:00.857687,0.538253865339283,0.549117920148561,0.548667011817276,0.553615189944399,0.598870005841941,3783.0,1618.0,2131.0,3238.0,,
34,3,834,complex,70,all_in_one,attribute_string,label,noCluster,perceptron,0:00:01.437982,0.458224954540088,0.643222295514512,0.705410439038075,0.532027747029808,0.775291058308402,7444.0,4222.0,357.0,105.0,,
48,2,1140,simpleIndex,30,all_in_one,attribute_string,label,noCluster,SGDClassifier,0:00:00.128143,0.732671380592914,0.732688391038697,0.732777927862367,0.732705233548365,0.826679508643632,6405.0,2276.0,6546.0,2449.0,,
30,3,655,complex,30,all_in_one,attribute_string,label,noCluster,perceptron,0:00:00.266653,0.529199342442127,0.620778477389811,0.783564796841813,0.594634544281511,0.78773799908148,3710.0,2639.0,628.0,11.0,,
48,1,1168,simpleIndex,50,all_in_one,attribute_string,label,noCluster,multinomialNB,0:00:00.149272,0.690965657471361,0.696990269291695,0.714162254238908,0.697245325399359,0.779867249499513,4926.0,1428.0,7394.0,3928.0,,
2,666057,1200,complex,70,all_in_one,attribute_string,label,noCluster,multinomialNB,0:00:00.964622,0.506030739180548,0.507054081289889,0.507669034414513,0.507750094392349,0.507306821706474,2748.0,3277.0,3290.0,2593.0,,
37,586378,912,complex,50,all_in_one,attribute_string,label,noCluster,SGDClassifier,0:00:05.247530,0.804562232412022,0.804876668929622,0.806691337542918,0.804806691303038,0.909148219303273,7468.0,2063.0,6759.0,1386.0,auc,1000
15,3,360,simpleIndex,70,all_in_one,attribute_string,label,noCluster,perceptron,0:00:00.166021,0.364771151178918,0.574235807860262,0.287117903930131,0.5,0.637987983960153,6838.0,5070.0,0.0,0.0,,
2,666058,1201,complex,70,all_in_one,attribute_string,label,noCluster,SGDClassifier,0:00:09.547375,0.466453833269443,0.556684581793752,0.540732892488124,0.519855793751484,0.601672156576429,866.0,804.0,5763.0,4475.0,,
33,483230,773,complex,30,all_in_one,attribute_string,label,noCluster,perceptron,0:00:29.841723,0.773912502024734,0.779908414424728,0.776920010210608,0.80527477773029,0.90498504591019,3294.0,271.0,2156.0,1267.0,auc,1000
2,666059,1202,complex,70,all_in_one,attribute_string,label,noCluster,perceptron,0:00:14.695871,0.423117523053629,0.544843802485724,0.508520264523447,0.502880951710947,0.584899713172137,509.0,588.0,5979.0,4832.0,,
41,616351,1046,simpleIndex,50,all_in_one,attribute_string,label,noCluster,perceptron,0:00:00.454134,0.562677741020652,0.568840786100826,0.562720209176636,0.562642820959207,0.61564592367099,3951.0,3762.0,6035.0,3807.0,auc,1000
27,395921,647,simpleIndex,30,all_in_one,attribute_string,label,noCluster,SGDClassifier,0:00:03.793549,0.57534611457104,0.575414997137951,0.576817836946648,0.577023111984388,0.612895505263148,2055.0,1301.0,1966.0,1666.0,auc,1000
10,3,205,complex,50,all_in_one,attribute_string,label,noCluster,perceptron,0:00:00.551733,0.201131911188507,0.305219114732438,0.25609756097561,0.165591397849462,0.66667262844171,0.0,0.0,5580.0,3502.0,,
42,585584,987,simpleIndex,10,all_in_one,attribute_string,label,noCluster,perceptron,0:00:00.418370,0.317746213741764,0.465730231391484,0.232865115695742,0.5,0.563033391995075,7427.0,8520.0,0.0,0.0,auc,1000
14,3,294,complex,30,all_in_one,attribute_string,label,noCluster,perceptron,0:00:00.281023,0.286960736791081,0.402447314751869,0.201223657375935,0.5,0.2960344890539,0.0,0.0,2368.0,3516.0,,
25,1,490,simpleIndex,10,all_in_one,attribute_string,label,noCluster,multinomialNB,0:00:00.029912,0.42453282223287,0.737718567860117,0.368859283930058,0.5,0.479669640617722,1772.0,630.0,0.0,0.0,,
37,516480,872,complex,30,all_in_one,attribute_string,label,noCluster,multinomialNB,0:00:01.065739,0.657074007574469,0.669665082597873,0.699606762890664,0.670014172835361,0.763013579006055,4225.0,1210.0,7612.0,4629.0,auc,1000
31,515149,791,complex,50,all_in_one,attribute_string,label,noCluster,SGDClassifier,0:00:09.976342,0.744656637860521,0.779387186629526,0.762979396787667,0.735200525770932,0.864168687398917,6183.0,1538.0,2211.0,838.0,auc,1000
37,527044,887,simpleIndex,30,all_in_one,attribute_string,label,noCluster,SGDClassifier,0:00:01.089187,0.316736923268457,0.317209775967413,0.316690671919417,0.317163190448832,0.215308418687761,3036.0,6251.0,2571.0,5818.0,auc,1000
7,150756,227,simpleIndex,70,all_in_one,attribute_string,label,noCluster,SGDClassifier,0:00:00.459100,0.251099616453781,0.599261001007726,0.205004452871384,0.32393662898906,0.478334269816691,0.0,0.0,7343.0,4565.0,auc,1000
7,143053,202,complex,50,all_in_one,attribute_string,label,noCluster,perceptron,0:00:01.189494,0.237413781989299,0.405527416868531,0.257804843903122,0.220011947431302,0.726453598455772,0.0,0.0,5580.0,3502.0,auc,1000
37,509040,862,complex,10,all_in_one,attribute_string,label,noCluster,perceptron,0:00:00.737973,0.78225381747981,0.790199177995574,0.820626145792196,0.783728249206562,0.911243904183942,4738.0,470.0,7759.0,2848.0,auc,1000
3,87054,113,complex,70,all_in_one,attribute_string,label,noCluster,perceptron,0:00:02.362558,0.654726796051076,0.666694659052738,0.664786007366785,0.654463859298649,0.714277303580306,2861.0,1489.0,5078.0,2480.0,auc,1000
32,433382,727,simpleIndex,10,all_in_one,attribute_string,label,noCluster,multinomialNB,0:00:00.041216,0.493981726271568,0.515820149875104,0.499964980108702,0.499961524166286,0.503443971875705,869.0,453.0,370.0,710.0,auc,1000
8,104069,138,simpleIndex,10,all_in_one,attribute_string,label,noCluster,SGDClassifier,0:00:00.748799,0.106652205350687,0.141351221849545,0.186590765338393,0.0746646418628195,0.430699937875337,0.0,0.0,1317.0,770.0,auc,1000
25,3,570,simpleIndex,50,all_in_one,attribute_string,label,noCluster,perceptron,0:00:00.259629,0.711404501838481,0.766295264623955,0.71545708152943,0.707959398299542,0.746187196860693,6475.0,1347.0,1778.0,1170.0,,
44,1,1029,simpleIndex,50,all_in_one,attribute_string,label,noCluster,multinomialNB,0:00:00.234618,0.213534071650968,0.46294502990601,0.173921417565485,0.276513218332142,0.646390613180485,0.0,0.0,9797.0,7758.0,,
19,2,374,complex,10,all_in_one,attribute_string,label,noCluster,SGDClassifier,,,,,,,,,,,,
14,1,339,simpleIndex,70,all_in_one,attribute_string,label,noCluster,multinomialNB,0:00:00.182919,0.55001068822282,0.55097413503527,0.555299030734317,0.556368633803556,0.571155692201545,3556.0,2065.0,3005.0,3282.0,,
30,1,635,complex,30,all_in_one,attribute_string,label,noCluster,multinomialNB,0:00:00.321860,0.571347636337896,0.602175157412708,0.611677284233769,0.587230937307896,0.610655593749093,3041.0,2100.0,1167.0,680.0,,
9,1,184,complex,50,all_in_one,attribute_string,label,noCluster,multinomialNB,0:00:00.391146,0.202869657151488,0.369742347500551,0.205194011610144,0.200597371565114,0.512153526198035,0.0,0.0,5580.0,3502.0,,
19,3,419,simpleIndex,30,all_in_one,attribute_string,label,noCluster,perceptron,,,,,,,,,,,,
7,6190,177,simpleIndex,30,all_in_one,attribute_string,label,noCluster,perceptron,0:00:00.127375,0.380240151674742,0.613528212100612,0.306764106050306,0.5,0.471377269726183,0.0,0.0,3610.0,2274.0,auc,1000
48,3,1141,complex,30,all_in_one,attribute_string,label,noCluster,perceptron,0:00:00.457616,0.75416292780681,0.766689296220864,0.833764212364642,0.76628315446675,0.914788080622929,8771.0,4041.0,4781.0,83.0,,
3,1018,8,simpleIndex,10,all_in_one,attribute_string,label,noCluster,multinomialNB,0:00:00.035702,0.504334056528181,0.510301868711069,0.516569986669581,0.515481019527765,0.492849784302363,647.0,667.0,418.0,355.0,auc,1000
35,2,795,complex,50,all_in_one,attribute_string,label,noCluster,SGDClassifier,0:00:00.947416,0.504154864237695,0.504178272980501,0.558293135435993,0.557744781887239,0.631446076357674,2678.0,997.0,2752.0,4343.0,,
48,2,1169,complex,50,all_in_one,attribute_string,label,noCluster,SGDClassifier,0:00:00.686967,0.846923465801657,0.847193935279475,0.849851909796202,0.84727280972057,0.93736953973159,7116.0,963.0,7859.0,1738.0,,
24,2,589,simpleIndex,70,all_in_one,attribute_string,label,noCluster,SGDClassifier,0:00:00.217343,0.40391231691733,0.677605540897098,0.338802770448549,0.5,0.5,8218.0,3910.0,0.0,0.0,,
35,3,835,complex,70,all_in_one,attribute_string,label,noCluster,perceptron,0:00:01.672675,0.660761025533525,0.741754617414248,0.828006321550369,0.661784429374588,0.868161627935603,7461.0,3044.0,1535.0,88.0,,
39,3,894,complex,30,all_in_one,attribute_string,label,noCluster,perceptron,0:00:00.731199,0.796413416800599,0.801312514143471,0.832683401140206,0.801034305625549,0.922473211748541,8453.0,3111.0,5711.0,401.0,,
40,2,915,complex,50,all_in_one,attribute_string,label,noCluster,SGDClassifier,0:00:01.131502,0.847791373963772,0.84826883910387,0.852944805150335,0.848373014728923,0.937113592950494,7002.0,830.0,7992.0,1852.0,,
44,3,989,simpleIndex,10,all_in_one,attribute_string,label,noCluster,perceptron,0:00:00.210211,0.348224138635713,0.534269768608516,0.267134884304258,0.5,0.5,0.0,0.0,8520.0,7427.0,,
37,560506,952,complex,70,all_in_one,attribute_string,label,noCluster,perceptron,0:00:05.205598,0.333735393893705,0.500905182167911,0.250452591083956,0.5,0.374504045500557,8854.0,8822.0,0.0,0.0,auc,1000
34,3,774,complex,30,all_in_one,attribute_string,label,noCluster,perceptron,0:00:00.353321,0.502566660473833,0.677160847166571,0.689293295817604,0.547277499250873,0.76390153996365,4436.0,2131.0,296.0,125.0,,
44,2,1009,simpleIndex,30,all_in_one,attribute_string,label,noCluster,SGDClassifier,0:00:00.219570,0.358182217022521,0.55807462261464,0.27903731130732,0.5,0.5,0.0,0.0,9797.0,7758.0,,
29,3,719,simpleIndex,70,all_in_one,attribute_string,label,noCluster,perceptron,0:00:00.292718,0.335852362959312,0.505689313984169,0.252844656992084,0.5,0.513864194943691,6133.0,5995.0,0.0,0.0,,
44,1,969,simpleIndex,10,all_in_one,attribute_string,label,noCluster,multinomialNB,0:00:00.189443,0.213985624990851,0.458330720511695,0.170958763127734,0.285954616588419,0.625427130802408,0.0,0.0,8520.0,7427.0,,
9,2,139,simpleIndex,10,all_in_one,attribute_string,label,noCluster,SGDClassifier,0:00:00.068480,0.38689776733255,0.631049353138476,0.315524676569238,0.5,0.5,0.0,0.0,1317.0,770.0,,
7,666057,1203,complex,10,all_in_one,attribute_string,label,noCluster,multinomialNB,0:00:00.096544,0.208718980549966,0.37278390033541,0.22203196347032,0.196912174133131,0.55659754065221,0.0,0.0,1317.0,770.0,,
15,3,295,complex,30,all_in_one,attribute_string,label,noCluster,perceptron,0:00:00.241778,0.374042553191489,0.597552685248131,0.298776342624065,0.5,0.728864957107278,3516.0,2368.0,0.0,0.0,,
7,666061,1205,complex,10,all_in_one,attribute_string,label,noCluster,perceptron,0:00:00.137689,0.162760416666667,0.239578342117873,0.227998176014592,0.126550240445457,0.620319202437653,0.0,0.0,1317.0,770.0,,
3,56983,78,simpleIndex,50,all_in_one,attribute_string,label,noCluster,SGDClassifier,0:00:00.337168,0.458772836670923,0.47676723188725,0.460966522752918,0.463409649896743,0.447534939115021,1337.0,1990.0,2993.0,2762.0,auc,1000
